CVE_ID;Year;CVSS_Score;Severity;Attack_Vector;Attack_Complexity;Privileges_Required;User_Interaction;Confidentiality_Impact;Integrity_Impact;Availability_Impact;Automatable
CVE-2026-0147;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0148;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0149;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0150;2026;7.8;HIGH;LOCAL;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0151;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0152;2026;7.8;HIGH;LOCAL;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0153;2026;7.8;HIGH;LOCAL;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0154;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0155;2026;4.3;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;NONE;NONE;no
CVE-2026-0156;2026;;;;;;;;;;
CVE-2026-0157;2026;4.3;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;NONE;NONE;no
CVE-2026-0158;2026;3.3;LOW;LOCAL;LOW;LOW;NONE;LOW;NONE;NONE;no
CVE-2026-0160;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0161;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0162;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0164;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0165;2026;5.7;MEDIUM;NETWORK;LOW;LOW;REQUIRED;HIGH;NONE;NONE;no
CVE-2026-0203;2026;7.1;HIGH;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0204;2026;8.0;HIGH;ADJACENT_NETWORK;LOW;NONE;REQUIRED;HIGH;HIGH;HIGH;no
CVE-2026-0205;2026;6.8;MEDIUM;ADJACENT_NETWORK;LOW;NONE;REQUIRED;LOW;LOW;HIGH;no
CVE-2026-0206;2026;4.9;MEDIUM;NETWORK;LOW;HIGH;NONE;NONE;NONE;HIGH;no
CVE-2026-0207;2026;8.5;HIGH;NETWORK;LOW;HIGH;NONE;;;;no
CVE-2026-0209;2026;6.9;MEDIUM;NETWORK;LOW;HIGH;NONE;;;;no
CVE-2026-0227;2026;6.6;MEDIUM;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0228;2026;1.3;LOW;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0229;2026;6.6;MEDIUM;NETWORK;LOW;NONE;NONE;;;;no
CVE-2026-0230;2026;4.0;MEDIUM;LOCAL;LOW;HIGH;NONE;;;;no
CVE-2026-0231;2026;5.7;MEDIUM;LOCAL;LOW;HIGH;NONE;;;;no
CVE-2026-0232;2026;4.0;MEDIUM;LOCAL;LOW;HIGH;NONE;;;;no
CVE-2026-0233;2026;2.0;LOW;PHYSICAL;LOW;NONE;NONE;;;;no
CVE-2026-0234;2026;7.2;HIGH;NETWORK;HIGH;NONE;NONE;;;;no
CVE-2026-0235;2026;5.8;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0236;2026;7.3;HIGH;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0237;2026;7.3;HIGH;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0238;2026;1.1;LOW;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0239;2026;4.9;MEDIUM;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0240;2026;4.5;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0241;2026;5.1;MEDIUM;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0242;2026;6.1;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0243;2026;4.9;MEDIUM;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0244;2026;5.2;MEDIUM;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0245;2026;4.3;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0246;2026;5.9;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0247;2026;5.9;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0248;2026;6.2;MEDIUM;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0249;2026;4.9;MEDIUM;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0250;2026;5.2;MEDIUM;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0251;2026;5.9;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0256;2026;4.4;MEDIUM;NETWORK;LOW;HIGH;PASSIVE;;;;no
CVE-2026-0257;2026;7.8;HIGH;NETWORK;LOW;NONE;NONE;;;;no
CVE-2026-0258;2026;4.8;MEDIUM;NETWORK;LOW;NONE;NONE;;;;no
CVE-2026-0259;2026;5.0;MEDIUM;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0261;2026;6.1;MEDIUM;NETWORK;LOW;HIGH;NONE;;;;no
CVE-2026-0262;2026;6.6;MEDIUM;NETWORK;LOW;NONE;NONE;;;;no
CVE-2026-0263;2026;7.2;HIGH;NETWORK;HIGH;NONE;NONE;;;;no
CVE-2026-0264;2026;7.2;HIGH;NETWORK;HIGH;NONE;NONE;;;;no
CVE-2026-0265;2026;7.2;HIGH;NETWORK;LOW;NONE;NONE;;;;no
CVE-2026-0266;2026;1.1;LOW;NETWORK;LOW;HIGH;PASSIVE;;;;no
CVE-2026-0267;2026;4.4;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0268;2026;4.4;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0269;2026;4.6;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0270;2026;4.8;MEDIUM;ADJACENT;HIGH;NONE;PASSIVE;;;;no
CVE-2026-0271;2026;5.9;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0272;2026;6.0;MEDIUM;NETWORK;LOW;HIGH;NONE;;;;no
CVE-2026-0273;2026;6.1;MEDIUM;NETWORK;LOW;HIGH;NONE;;;;no
CVE-2026-0274;2026;8.1;HIGH;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0300;2026;9.3;CRITICAL;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0383;2026;8.2;HIGH;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0385;2026;5.0;MEDIUM;;;;;;;;no
CVE-2026-0386;2026;7.5;HIGH;;;;;;;;no
CVE-2026-0390;2026;6.7;MEDIUM;;;;;;;;no
CVE-2026-0391;2026;6.5;MEDIUM;;;;;;;;no
CVE-2026-0393;2026;6.9;MEDIUM;NETWORK;LOW;LOW;PASSIVE;;;;no
CVE-2026-0394;2026;5.3;MEDIUM;NETWORK;LOW;NONE;NONE;LOW;NONE;NONE;yes
CVE-2026-0396;2026;3.1;LOW;NETWORK;HIGH;NONE;REQUIRED;NONE;LOW;NONE;no
CVE-2026-0397;2026;3.1;LOW;NETWORK;HIGH;NONE;REQUIRED;LOW;NONE;NONE;no
CVE-2026-0398;2026;5.3;MEDIUM;NETWORK;LOW;NONE;NONE;NONE;NONE;LOW;yes
CVE-2026-0399;2026;4.9;MEDIUM;NETWORK;LOW;HIGH;NONE;NONE;NONE;HIGH;no
CVE-2026-0400;2026;4.9;MEDIUM;NETWORK;LOW;HIGH;NONE;NONE;NONE;HIGH;no
CVE-2026-0401;2026;4.9;MEDIUM;NETWORK;LOW;HIGH;NONE;NONE;NONE;HIGH;no
CVE-2026-0402;2026;4.9;MEDIUM;NETWORK;LOW;HIGH;NONE;NONE;NONE;HIGH;no
CVE-2026-0403;2026;1.1;LOW;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0404;2026;4.8;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0405;2026;6.1;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0406;2026;6.1;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0407;2026;6.1;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0408;2026;6.1;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0409;2026;4.8;MEDIUM;NETWORK;HIGH;NONE;ACTIVE;;;;no
CVE-2026-0410;2026;1.9;LOW;ADJACENT;HIGH;HIGH;NONE;;;;no
CVE-2026-0411;2026;4.2;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0412;2026;4.3;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0413;2026;4.3;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0414;2026;4.3;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0415;2026;4.3;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0416;2026;4.3;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0417;2026;4.3;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0418;2026;4.3;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0419;2026;4.4;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0420;2026;4.6;MEDIUM;NETWORK;HIGH;NONE;NONE;;;;no
CVE-2026-0421;2026;7.0;HIGH;LOCAL;LOW;HIGH;PASSIVE;;;;no
CVE-2026-0427;2026;4.6;MEDIUM;LOCAL;LOW;HIGH;NONE;;;;no
CVE-2026-0428;2026;1.8;LOW;LOCAL;HIGH;HIGH;NONE;;;;no
CVE-2026-0432;2026;8.5;HIGH;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0438;2026;5.4;MEDIUM;PHYSICAL;HIGH;HIGH;ACTIVE;;;;no
CVE-2026-0466;2026;6.8;MEDIUM;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0481;2026;9.2;CRITICAL;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0483;2026;6.9;MEDIUM;NETWORK;LOW;LOW;PASSIVE;;;;no
CVE-2026-0484;2026;6.5;MEDIUM;NETWORK;LOW;LOW;NONE;NONE;HIGH;NONE;no
CVE-2026-0485;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;NONE;NONE;HIGH;yes
CVE-2026-0486;2026;5.0;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;NONE;NONE;no
CVE-2026-0488;2026;9.9;CRITICAL;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0489;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0490;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;NONE;NONE;HIGH;yes
CVE-2026-0491;2026;9.1;CRITICAL;NETWORK;LOW;HIGH;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0492;2026;8.8;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0493;2026;4.3;MEDIUM;NETWORK;LOW;LOW;NONE;NONE;LOW;NONE;no
CVE-2026-0494;2026;4.3;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;NONE;NONE;no
CVE-2026-0495;2026;5.1;MEDIUM;NETWORK;HIGH;HIGH;REQUIRED;LOW;LOW;LOW;no
CVE-2026-0496;2026;6.6;MEDIUM;NETWORK;LOW;HIGH;NONE;LOW;LOW;LOW;no
CVE-2026-0497;2026;4.3;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;NONE;NONE;no
CVE-2026-0498;2026;9.1;CRITICAL;NETWORK;LOW;HIGH;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0499;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0500;2026;9.6;CRITICAL;NETWORK;LOW;NONE;REQUIRED;HIGH;HIGH;HIGH;no
CVE-2026-0501;2026;9.9;CRITICAL;NETWORK;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0502;2026;5.4;MEDIUM;NETWORK;LOW;NONE;REQUIRED;NONE;LOW;LOW;no
CVE-2026-0503;2026;6.4;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;LOW;NONE;no
CVE-2026-0504;2026;3.8;LOW;NETWORK;LOW;HIGH;NONE;LOW;LOW;NONE;no
CVE-2026-0505;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0506;2026;8.1;HIGH;NETWORK;LOW;LOW;NONE;NONE;HIGH;HIGH;no
CVE-2026-0507;2026;8.4;HIGH;ADJACENT_NETWORK;LOW;HIGH;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0508;2026;7.3;HIGH;NETWORK;HIGH;HIGH;REQUIRED;HIGH;HIGH;NONE;no
CVE-2026-0509;2026;9.6;CRITICAL;NETWORK;LOW;LOW;NONE;NONE;HIGH;HIGH;no
CVE-2026-0510;2026;3.0;LOW;NETWORK;HIGH;HIGH;NONE;LOW;NONE;NONE;no
CVE-2026-0511;2026;8.1;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;NONE;no
CVE-2026-0512;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0513;2026;4.7;MEDIUM;NETWORK;LOW;NONE;REQUIRED;NONE;LOW;NONE;no
CVE-2026-0514;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0517;2026;6.0;MEDIUM;ADJACENT;HIGH;NONE;NONE;;;;no
CVE-2026-0518;2026;4.8;MEDIUM;NETWORK;LOW;HIGH;PASSIVE;;;;no
CVE-2026-0519;2026;4.6;MEDIUM;LOCAL;LOW;HIGH;NONE;;;;no
CVE-2026-0520;2026;2.4;LOW;LOCAL;LOW;LOW;PASSIVE;;;;no
CVE-2026-0521;2026;5.6;MEDIUM;NETWORK;LOW;NONE;ACTIVE;;;;no
CVE-2026-0522;2026;7.4;HIGH;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0528;2026;6.5;MEDIUM;ADJACENT_NETWORK;LOW;NONE;NONE;NONE;NONE;HIGH;no
CVE-2026-0529;2026;6.5;MEDIUM;ADJACENT_NETWORK;LOW;NONE;NONE;NONE;NONE;HIGH;no
CVE-2026-0530;2026;6.5;MEDIUM;NETWORK;LOW;LOW;NONE;NONE;NONE;HIGH;no
CVE-2026-0531;2026;6.5;MEDIUM;NETWORK;LOW;LOW;NONE;NONE;NONE;HIGH;no
CVE-2026-0532;2026;8.6;HIGH;NETWORK;LOW;NONE;NONE;HIGH;NONE;NONE;yes
CVE-2026-0533;2026;8.1;HIGH;NETWORK;LOW;NONE;REQUIRED;HIGH;HIGH;NONE;no
CVE-2026-0534;2026;8.1;HIGH;NETWORK;LOW;NONE;REQUIRED;HIGH;HIGH;NONE;no
CVE-2026-0535;2026;8.1;HIGH;NETWORK;LOW;NONE;REQUIRED;HIGH;HIGH;NONE;no
CVE-2026-0536;2026;7.8;HIGH;LOCAL;LOW;NONE;REQUIRED;HIGH;HIGH;HIGH;no
CVE-2026-0537;2026;8.4;HIGH;LOCAL;LOW;NONE;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0538;2026;8.4;HIGH;LOCAL;LOW;NONE;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0539;2026;8.5;HIGH;LOCAL;LOW;LOW;NONE;;;;no
CVE-2026-0540;2026;5.3;MEDIUM;NETWORK;LOW;NONE;PASSIVE;;;;no
CVE-2026-0541;2026;6.7;MEDIUM;LOCAL;LOW;HIGH;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0542;2026;9.2;CRITICAL;NETWORK;HIGH;NONE;NONE;;;;no
CVE-2026-0543;2026;6.5;MEDIUM;NETWORK;LOW;LOW;NONE;NONE;NONE;HIGH;no
CVE-2026-0544;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0545;2026;9.1;CRITICAL;NETWORK;LOW;NONE;NONE;HIGH;HIGH;NONE;yes
CVE-2026-0546;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0547;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0548;2026;5.4;MEDIUM;;;;;;;;no
CVE-2026-0549;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0550;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0552;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0554;2026;4.3;MEDIUM;;;;;;;;no
CVE-2026-0555;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0556;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0557;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0558;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;NONE;HIGH;NONE;yes
CVE-2026-0559;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0560;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;HIGH;NONE;NONE;yes
CVE-2026-0561;2026;6.1;MEDIUM;;;;;;;;no
CVE-2026-0562;2026;8.3;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;LOW;no
CVE-2026-0563;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0565;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0566;2026;5.1;MEDIUM;;;;;;;;no
CVE-2026-0567;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0568;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0569;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0570;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0571;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0572;2026;6.5;MEDIUM;;;;;;;;yes
CVE-2026-0573;2026;7.6;HIGH;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0574;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0575;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0576;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0577;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0578;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0579;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0580;2026;5.1;MEDIUM;;;;;;;;no
CVE-2026-0581;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0582;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0583;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0584;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0585;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0586;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0587;2026;5.1;MEDIUM;;;;;;;;no
CVE-2026-0588;2026;5.1;MEDIUM;;;;;;;;no
CVE-2026-0589;2026;6.9;MEDIUM;;;;;;;;no
CVE-2026-0590;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0591;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0592;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0593;2026;5.3;MEDIUM;;;;;;;;yes
CVE-2026-0594;2026;6.1;MEDIUM;;;;;;;;no
CVE-2026-0595;2026;7.3;HIGH;NETWORK;LOW;LOW;REQUIRED;HIGH;HIGH;NONE;no
CVE-2026-0596;2026;9.6;CRITICAL;ADJACENT_NETWORK;LOW;NONE;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0597;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0598;2026;4.2;MEDIUM;NETWORK;HIGH;LOW;NONE;LOW;LOW;NONE;no
CVE-2026-0599;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;NONE;NONE;HIGH;yes
CVE-2026-0600;2026;6.2;MEDIUM;NETWORK;LOW;HIGH;NONE;;;;yes
CVE-2026-0601;2026;5.1;MEDIUM;NETWORK;LOW;NONE;ACTIVE;;;;no
CVE-2026-0602;2026;4.3;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;NONE;NONE;no
CVE-2026-0603;2026;8.3;HIGH;NETWORK;LOW;LOW;NONE;HIGH;HIGH;LOW;no
CVE-2026-0604;2026;6.5;MEDIUM;;;;;;;;no
CVE-2026-0605;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0606;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0607;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0608;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0609;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0610;2026;9.8;CRITICAL;NETWORK;LOW;NONE;NONE;HIGH;HIGH;HIGH;yes
CVE-2026-0611;2026;9.2;CRITICAL;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0612;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;HIGH;NONE;NONE;yes
CVE-2026-0613;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;HIGH;NONE;NONE;yes
CVE-2026-0615;2026;7.3;HIGH;NETWORK;LOW;NONE;NONE;LOW;LOW;LOW;yes
CVE-2026-0616;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;HIGH;NONE;NONE;yes
CVE-2026-0617;2026;7.2;HIGH;;;;;;;;yes
CVE-2026-0618;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0619;2026;6.0;MEDIUM;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0620;2026;6.0;MEDIUM;NETWORK;LOW;NONE;PASSIVE;;;;no
CVE-2026-0621;2026;8.7;HIGH;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0622;2026;6.5;MEDIUM;NETWORK;LOW;NONE;NONE;LOW;LOW;NONE;yes
CVE-2026-0625;2026;9.3;CRITICAL;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0626;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0627;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0628;2026;8.8;HIGH;NETWORK;LOW;NONE;REQUIRED;HIGH;HIGH;HIGH;no
CVE-2026-0629;2026;8.7;HIGH;ADJACENT;LOW;NONE;NONE;;;;no
CVE-2026-0630;2026;8.5;HIGH;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0631;2026;8.5;HIGH;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0632;2026;5.4;MEDIUM;;;;;;;;no
CVE-2026-0633;2026;3.7;LOW;;;;;;;;no
CVE-2026-0634;2026;7.8;HIGH;LOCAL;LOW;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0635;2026;4.3;MEDIUM;;;;;;;;no
CVE-2026-0636;2026;5.5;MEDIUM;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0639;2026;3.3;LOW;LOCAL;LOW;LOW;NONE;NONE;NONE;LOW;no
CVE-2026-0640;2026;8.7;HIGH;;;;;;;;no
CVE-2026-0641;2026;5.3;MEDIUM;;;;;;;;no
CVE-2026-0642;2026;4.8;MEDIUM;;;;;;;;yes
CVE-2026-0643;2026;6.9;MEDIUM;;;;;;;;yes
CVE-2026-0646;2026;8.7;HIGH;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0647;2026;8.8;HIGH;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0648;2026;7.8;HIGH;LOCAL;HIGH;LOW;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0649;2026;5.1;MEDIUM;;;;;;;;no
CVE-2026-0650;2026;9.3;CRITICAL;NETWORK;LOW;NONE;NONE;;;;yes
CVE-2026-0651;2026;6.9;MEDIUM;ADJACENT;LOW;LOW;NONE;;;;no
CVE-2026-0652;2026;8.7;HIGH;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0653;2026;7.2;HIGH;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0654;2026;8.5;HIGH;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0655;2026;6.9;MEDIUM;ADJACENT;LOW;HIGH;NONE;;;;no
CVE-2026-0656;2026;8.2;HIGH;;;;;;;;yes
CVE-2026-0658;2026;4.3;MEDIUM;NETWORK;LOW;NONE;REQUIRED;NONE;LOW;NONE;no
CVE-2026-0659;2026;7.8;HIGH;LOCAL;LOW;NONE;REQUIRED;HIGH;HIGH;HIGH;no
CVE-2026-0660;2026;8.4;HIGH;LOCAL;LOW;NONE;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0661;2026;8.4;HIGH;LOCAL;LOW;NONE;NONE;HIGH;HIGH;HIGH;no
CVE-2026-0662;2026;7.8;HIGH;LOCAL;LOW;NONE;REQUIRED;HIGH;HIGH;HIGH;no
CVE-2026-0663;2026;6.9;MEDIUM;NETWORK;LOW;HIGH;NONE;;;;no
CVE-2026-0664;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0665;2026;6.5;MEDIUM;LOCAL;LOW;LOW;NONE;NONE;NONE;HIGH;no
CVE-2026-0668;2026;5.3;MEDIUM;NETWORK;LOW;NONE;NONE;NONE;NONE;LOW;yes
CVE-2026-0669;2026;7.5;HIGH;NETWORK;LOW;NONE;NONE;HIGH;NONE;NONE;yes
CVE-2026-0670;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0671;2026;6.1;MEDIUM;NETWORK;LOW;NONE;REQUIRED;LOW;LOW;NONE;no
CVE-2026-0672;2026;6.0;MEDIUM;NETWORK;LOW;LOW;NONE;;;;no
CVE-2026-0674;2026;4.3;MEDIUM;NETWORK;LOW;LOW;NONE;NONE;LOW;NONE;no
CVE-2026-0676;2026;5.3;MEDIUM;NETWORK;LOW;NONE;NONE;NONE;LOW;NONE;yes
CVE-2026-0677;2026;6.3;MEDIUM;NETWORK;LOW;LOW;NONE;LOW;LOW;LOW;no
CVE-2026-0678;2026;4.9;MEDIUM;;;;;;;;no
CVE-2026-0679;2026;5.3;MEDIUM;;;;;;;;yes
CVE-2026-0680;2026;4.4;MEDIUM;;;;;;;;no
CVE-2026-0681;2026;4.4;MEDIUM;;;;;;;;no
CVE-2026-0682;2026;2.2;LOW;;;;;;;;no
CVE-2026-0683;2026;6.5;MEDIUM;;;;;;;;no
CVE-2026-0684;2026;4.3;MEDIUM;;;;;;;;no
CVE-2026-0686;2026;7.2;HIGH;;;;;;;;yes
CVE-2026-0687;2026;4.3;MEDIUM;;;;;;;;no
CVE-2026-0688;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0689;2026;6.0;MEDIUM;NETWORK;LOW;HIGH;NONE;;;;no
CVE-2026-0690;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0691;2026;4.4;MEDIUM;;;;;;;;no
CVE-2026-0692;2026;7.5;HIGH;;;;;;;;yes
CVE-2026-0693;2026;4.4;MEDIUM;;;;;;;;no
CVE-2026-0694;2026;6.4;MEDIUM;;;;;;;;no
CVE-2026-0695;2026;8.7;HIGH;NETWORK;LOW;LOW;REQUIRED;HIGH;HIGH;NONE;no
